Community,Num,Index,Id,Request,EN1,EN2,EN3,EN4,EN5,EN6,EN7,EN8,EN9,EN10,EN11,EN12,EN13,EN14,EN15,EN16,EN17,EN18,EN19,EN20,EN21,EN22,EN23,EN24,EN25,EN26,EN27,EN28,EN29,EN30,EN31,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,EN1_zscore,EN2_zscore,EN3_zscore,EN4_zscore,EN5_zscore,EN6_zscore,EN7_zscore,EN8_zscore,EN9_zscore,EN10_zscore,EN11_zscore,EN12_zscore,EN13_zscore,EN14_zscore,EN15_zscore,EN16_zscore,EN17_zscore,EN18_zscore,EN19_zscore,EN20_zscore,EN21_zscore,EN22_zscore,EN23_zscore,EN24_zscore,EN25_zscore,EN26_zscore,EN27_zscore,EN28_zscore,EN29_zscore,EN30_zscore,EN31_zscore,CH1_zscore,CH2_zscore,CH3_zscore,CH4_zscore,CH5_zscore,CH6_zscore,CH7_zscore,CH8_zscore,CH9_zscore,CH10_zscore,CH11_zscore,CH12_zscore,CH13_zscore,CH14_zscore,CH15_zscore,CH16_zscore,CH17_zscore,CH18_zscore,CH19_zscore,CH20_zscore,CH21_zscore,label_t,label_t_z,label_d,label_d_z
Wikipedia,1210,509,550622,"Hi, I noticed on 'url' you mentioned its Alexa traffic rank.  How do you find out the Alexa traffic rank of something?",3,6,2,1,10,2,2,,,,,,,,,,,,,,,,,,,,,,,,,-1,4,3,-4,-3,,7,,3,-6,-1,,,,,,,,,,,0.219013512,1.58333311,0.568846196,0.050180662,2.153769293,0.567001229,0.459315837,,,,,,,,,,,,,,,,,,,,,,,,,-0.524024513,0.077969587,0.63540474,-2.380389828,-0.7246072,,0.827853609,,0.224843093,-0.838982544,-0.325130212,,,,,,,,,,,0,1,1,1
Wikipedia,1211,510,553125,"I presume you haven't obliterated them completely, because that would be to be editorialise enormously. Where have you put them instead?",,-4,-3,-2,4,-2,-3,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,9,,3,6,,3,,,,,,,,,,,,,,-0.609666852,-1.392692411,-0.740164764,0.828191045,-0.390207973,-1.318528831,,,,,,,,,,,,,,,,,,,,,,,,,0.144446806,-0.739529715,0.377248449,1.067576849,,-0.614155507,0.614844085,,0.224843093,,,,,,,,,,,,,1,0,-1,-1
Wikipedia,1212,511,553188,"This page is new, the result of a move - the page it moved from is now a redirect to 'url', but the history which goes with it is at the page I asked to be deleted. Can you delete the page, while copying the history over to the article?",9,-5,1,0,2,-3,2,,,,,,,,,,,,,,,,,,,,,,,,,1,9,-1,9,,4,4,,5,,,,,,,,,,,,,1.141269195,-0.828966848,0.176538475,-0.213267813,0.386331629,-0.629510273,0.459315837,,,,,,,,,,,,,,,,,,,,,,,,,-0.078376967,1.099843713,-0.397220426,1.067576849,,-0.361416615,0.188825037,,0.614456697,,,,,,,,,,,,,0,0,-1,-1
Wikipedia,1213,512,555331,I must be missing something here.  Would you mind clarifying for me the nature of your extensive work on 'url'?,4,-3,1,0,-2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,5,12,6,8,,7,5,,5,,,,,,,,,,,,,0.372722793,-0.390366855,0.176538475,-0.213267813,-0.497387204,0.567001229,-0.25182203,,,,,,,,,,,,,,,,,,,,,,,,,0.812918126,1.712968189,1.409873615,0.802348643,,0.39680006,0.401834561,,0.614456697,,,,,,,,,,,,,1,1,1,1
Wikipedia,1214,513,555624,"The 'url' has a request (header ""'url'"") left a few hours ago by someone who has pictures of signs in China but can't read them.  Would you please be willing to help?",10,0,0,2,6,-3,4,,,,,,,,,,,,,,,,,,,,,,,,,5,10,6,6,,4,7,,4,,,,,,,,,,,,,1.294978475,0.267533133,-0.215769247,0.313629137,1.270050461,-0.629510273,1.170453704,,,,,,,,,,,,,,,,,,,,,,,,,0.812918126,1.304218538,1.409873615,0.271892231,,-0.361416615,0.827853609,,0.419649895,,,,,,,,,,,,,0,0,-1,-1
Wikipedia,1215,514,559348,"url' has copyedited the article on my request, cleaning up much of the complicated sentence structure; I'm not sure if it's sufficient, however.  Perhaps you might be able to take another look at it?",6,6,0,1,6,-4,3,,,,,,,,,,,,,,,,,,,,,,,,,6,10,4,8,,13,7,,1,,,,,,,,,,,,,0.680141354,1.58333311,-0.215769247,0.050180662,1.270050461,-0.868812574,0.814884771,,,,,,,,,,,,,,,,,,,,,,,,,1.035741899,1.304218538,0.893561032,0.802348643,,1.913233411,0.827853609,,-0.164770511,,,,,,,,,,,,,0,0,-1,-1
Wikipedia,1216,515,560871,So how come he can have all types of slandereous links on his wiki page? Don't you think being an admin you should delete them?,-9,-10,1,-2,-5,-6,-1,,,,,,,,,,,,,,,,,,,,,,,,,-8,5,-4,7,,10,5,,3,,,,,,,,,,,,,-1.625497853,-1.925466829,0.176538475,-0.740164764,-1.160176328,-1.347417175,-0.607390963,,,,,,,,,,,,,,,,,,,,,,,,,-2.083790925,0.282344412,-1.1716893,0.537120437,,1.155016736,0.401834561,,0.224843093,,,,,,,,,,,,,1,0,1,1
Wikipedia,1217,516,563032,I don't think anybody wants the stale uninformative old Victorian results infoboxes. Can you gain consensus before deviating?,-10,-9,-1,1,-2,-2,2,,,,,,,,,,,,,,,,,,,,,,,,,-10,-10,-3,-1,,7,1,,5,,,,,,,,,,,,,-1.779207134,-1.706166832,-0.608076968,0.050180662,-0.497387204,-0.390207973,0.459315837,,,,,,,,,,,,,,,,,,,,,,,,,-2.529438471,-2.783277967,-0.913533008,-1.58470521,,0.39680006,-0.450203536,,0.614456697,,,,,,,,,,,,,0,0,-1,-1
Wikipedia,1218,517,563575,GorillaWarfare- I don't know if you saw my reply on my talk page. Are you interested in being my mentor for the GU De-Ba'athification article?,5,-1,0,1,2,-4,3,,,,,,,,,,,,,,,,,,,,,,,,,1,11,4,7,,3,4,,6,,,,,,,,,,,,,0.526432073,0.048233137,-0.215769247,0.050180662,0.386331629,-0.868812574,0.814884771,,,,,,,,,,,,,,,,,,,,,,,,,-0.078376967,1.508593363,0.893561032,0.537120437,,-0.614155507,0.188825037,,0.809263499,,,,,,,,,,,,,1,0,-1,-1
Wikipedia,1219,518,563652,"Hi GW.. I was a bit bored today, so I made this: 'url'.. What do you think so far?",7,-1,1,0,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,0,7,1,7,,6,9,,4,,,,,,,,,,,,,0.833850634,0.048233137,0.176538475,-0.213267813,1.270050461,,0.459315837,,,,,,,,,,,,,,,,,,,,,,,,,-0.30120074,0.691094062,0.119092157,0.537120437,,0.144061168,1.253872657,,0.419649895,,,,,,,,,,,,,0,0,0,0
Wikipedia,1220,519,566998,"He's still at it, and stating that we can't stop him as he has not got a static IP. Can you at least block him for now?",-2,-9,-1,-1,-1,-6,0,,,,,,,,,,,,,,,,,,,,,,,,,0,8,-3,11,,5,4,,1,,,,,,,,,,,,,-0.54953289,-1.706166832,-0.608076968,-0.476716289,-0.276457496,-1.347417175,-0.25182203,,,,,,,,,,,,,,,,,,,,,,,,,-0.30120074,0.895468888,-0.913533008,1.598033261,,-0.108677723,0.188825037,,-0.164770511,,,,,,,,,,,,,1,1,1,1
Wikipedia,1221,520,568972,It's larger now than the sub-stub previously deleted.  Can sources be added to verify the achievements?,4,-1,2,1,4,-2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,-1,,9,5,,5,,,,,,,,,,,,,0.372722793,0.048233137,0.568846196,0.050180662,0.828191045,-0.390207973,0.459315837,,,,,,,,,,,,,,,,,,,,,,,,,0.144446806,0.895468888,-0.139064134,-1.58470521,,0.902277844,0.401834561,,0.614456697,,,,,,,,,,,,,0,0,0,0
Wikipedia,1222,521,569261,I have applied to become an admin but no one has voted?  Why is this?,-1,-6,0,0,1,-5,-1,,,,,,,,,,,,,,,,,,,,,,,,,-8,0,-2,-7,,9,5,,4,,,,,,,,,,,,,-0.395823609,-1.048266844,-0.215769247,-0.213267813,0.16540192,-1.108114875,-0.607390963,,,,,,,,,,,,,,,,,,,,,,,,,-2.083790925,-0.739529715,-0.655376717,-3.176074446,,0.902277844,0.401834561,,0.419649895,,,,,,,,,,,,,0,0,-1,-1
Wikipedia,1223,522,576536,"So do I, because, inspite of my 100s of friends and supporters, I'm feeling a little beleaguered and lonely here. If I can hang on in here, can't you at least keep me company?",-5,-6,-1,0,-8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,1,6,,7,7,,13,,,,,,,,,,,,,-1.010660731,-1.048266844,-0.608076968,-0.213267813,-1.822965452,0.088396628,0.103746904,,,,,,,,,,,,,,,,,,,,,,,,,-0.524024513,-0.94390454,0.119092157,0.271892231,,0.39680006,0.827853609,,2.172911113,,,,,,,,,,,,,1,0,1,1
Wikipedia,1224,523,576930,url' is currently an orphaned article. Can you find some articles to link to 'Christa Behmenburg''?,5,1,0,1,1,-3,2,,,,,,,,,,,,,,,,,,,,,,,,,0,6,-2,9,,6,8,,0,,,,,,,,,,,,,0.526432073,0.486833129,-0.215769247,0.050180662,0.16540192,-0.629510273,0.459315837,,,,,,,,,,,,,,,,,,,,,,,,,-0.30120074,0.486719237,-0.655376717,1.067576849,,0.144061168,1.040863133,,-0.359577313,,,,,,,,,,,,,0,0,0,0
Wikipedia,1225,524,577309,"I'm somewhat puzzled by your recent edits on the Harper page, which have left two different sets of footnotes.  Could you please explain your rationale for the change?",0,0,1,0,1,-4,1,,,,,,,,,,,,,,,,,,,,,,,,,4,6,8,8,,-1,8,,4,,,,,,,,,,,,,-0.242114329,0.267533133,0.176538475,-0.213267813,0.16540192,-0.868812574,0.103746904,,,,,,,,,,,,,,,,,,,,,,,,,0.590094353,0.486719237,1.926186198,0.802348643,,-1.625111075,1.040863133,,0.419649895,,,,,,,,,,,,,1,0,-1,-1
Wikipedia,1226,525,577827,These edits appear to be related to the same issue that caused the page to be protected. Could you please explain why you are doing this?,-1,-5,1,3,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,,-11,8,,,-1,,4,,,,,,,,,,,-0.395823609,-0.828966848,0.176538475,0.577077613,-0.276457496,0.088396628,-0.25182203,,,,,,,,,,,,,,,,,,,,,,,,,-0.30120074,-0.126405239,0.893561032,,-2.427541629,0.649538952,,,-0.554384115,,0.536389935,,,,,,,,,,,0,0,0,0
Wikipedia,1227,526,578640,"Hi - I noticed the same, and was wondering how you do it!  I've been trying to get 'url' next to my name by default and I can't seem to manage it... any help?",8,6,0,0,5,-5,2,,,,,,,,,,,,,,,,,,,,,,,,,3,10,1,,6,8,,,5,,-4,,,,,,,,,,,0.987559915,1.58333311,-0.215769247,-0.213267813,1.049120753,-1.108114875,0.459315837,,,,,,,,,,,,,,,,,,,,,,,,,0.367270579,1.304218538,0.119092157,,1.191194032,0.649538952,,,0.614456697,,-0.8420423,,,,,,,,,,,0,0,-1,-1
Wikipedia,1228,527,579888,"Hi, I saw you protected 'url' ('url', 'url', 'url'). In light of their signing to 'url', their 'url', 'url', and 'url' 'url' 'url', would you mind unprotecting it so I can give it a better treatment?",9,-5,1,2,,-2,1,,,,,,,,,,,,,,,,,,,,,,,,,3,11,6,,-9,11,,,5,,1,,,,,,,,,,,1.141269195,-0.828966848,0.176538475,0.313629137,,-0.390207973,0.103746904,,,,,,,,,,,,,,,,,,,,,,,,,0.367270579,1.508593363,1.409873615,,-2.001808021,1.407755628,,,0.614456697,,0.019477847,,,,,,,,,,,0,0,-1,-1
Wikipedia,1229,528,581772,"The review has been up there for something like six weeks, I notice. Think you'll be able to take care of those last couple of things?",-2,-4,2,-1,-2,2,-2,,,,,,,,,,,,,,,,,,,,,,,,,1,2,-1,,3,10,,,5,,-9,,,,,,,,,,,-0.54953289,-0.609666852,0.568846196,-0.476716289,-0.497387204,0.567001229,-0.962959897,,,,,,,,,,,,,,,,,,,,,,,,,-0.078376967,-0.330780064,-0.397220426,,0.552593621,1.155016736,,,0.614456697,,-1.703562448,,,,,,,,,,,0,0,-1,-1
Wikipedia,1230,529,582966,"My user page is semi-protected, and the vandals are blocked. Do you want to semi-protect my talk for me please?",5,-3,1,0,-1,-3,2,,,,,,,,,,,,,,,,,,,,,,,,,1,8,-3,,-6,8,,,7,,6,,,,,,,,,,,0.526432073,-0.390366855,0.176538475,-0.213267813,-0.276457496,-0.629510273,0.459315837,,,,,,,,,,,,,,,,,,,,,,,,,-0.078376967,0.895468888,-0.913533008,,-1.363207611,0.649538952,,,1.004070301,,0.880997994,,,,,,,,,,,0,0,-1,-1
Wikipedia,1231,530,586714,Hmm...it appears to be an infobox at the moment and lacking in any content other than that. Have you done a search for the battle at all?,-10,,1,1,-2,-3,0,,,,,,,,,,,,,,,,,,,,,,,,,-5,-1,-6,,-6,10,,,2,,-6,,,,,,,,,,,-1.779207134,,0.176538475,0.050180662,-0.497387204,-0.629510273,-0.25182203,,,,,,,,,,,,,,,,,,,,,,,,,-1.415319605,-0.94390454,-1.688001883,,-1.363207611,1.155016736,,,0.030036291,,-1.186650359,,,,,,,,,,,0,0,-1,-1
Wikipedia,1232,531,587361,"In your vote against my candidacy you stated that you were a ""weak oppose"".  May I ask why?",6,4,0,1,3,-6,3,,,,,,,,,,,,,,,,,,,,,,,,,3,2,4,,-8,8,,,5,,7,,,,,,,,,,,0.680141354,1.144733118,-0.215769247,0.050180662,0.607261337,-1.347417175,0.814884771,,,,,,,,,,,,,,,,,,,,,,,,,0.367270579,-0.330780064,0.893561032,,-1.788941218,0.649538952,,,0.614456697,,1.053302024,,,,,,,,,,,0,0,0,0
Wikipedia,1233,532,588710,"I am the uploader of the hubble pictures.  What do I put for the author, description, and the other information?",7,0,1,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,1,7,1,,-11,3,,,5,,3,,,,,,,,,,,0.833850634,0.267533133,0.176538475,-0.213267813,-0.055527788,1.04560583,0.103746904,,,,,,,,,,,,,,,,,,,,,,,,,-0.078376967,0.691094062,0.119092157,,-2.427541629,-0.614155507,,,0.614456697,,0.364085906,,,,,,,,,,,0,0,-1,-1
Wikipedia,1234,533,600763,We are working on adding some information regarding the significance of the podcast. Do you have any additional tips on improving out article's quality?,10,8,0,2,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,2,11,1,,1,9,,,5,,5,,,,,,,,,,,1.294978475,2.021933103,-0.215769247,0.313629137,0.16540192,0.088396628,0.814884771,,,,,,,,,,,,,,,,,,,,,,,,,0.144446806,1.508593363,0.119092157,,0.126860014,0.902277844,,,0.614456697,,0.708693965,,,,,,,,,,,0,0,0,0
Wikipedia,1235,534,600844,During your RFA you stated that you would be helping deal with the Scibaby situation after Raul stopped doing it. Do you feel that you've done what you said you were going to do?,-6,-5,0,-1,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1,-2,-1,,-5,8,,,1,,2,,,,,,,,,,,-1.164370012,-0.828966848,-0.215769247,-0.476716289,,0.567001229,-0.25182203,,,,,,,,,,,,,,,,,,,,,,,,,-0.078376967,-1.148279365,-0.397220426,,-1.150340807,0.649538952,,,-0.164770511,,0.191781876,,,,,,,,,,,0,0,0,0
Wikipedia,1236,535,600849,"I noticed your ""Original Research"" notation for the section on weights and measures in the article in Liberia. Could you explain in more detail your concern and how it might be remedied?",5,-3,2,3,-2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,5,9,5,,0,9,,,3,,-5,,,,,,,,,,,0.526432073,-0.390366855,0.568846196,0.577077613,-0.497387204,0.327698929,0.103746904,,,,,,,,,,,,,,,,,,,,,,,,,0.812918126,1.099843713,1.151717323,,-0.086006789,0.902277844,,,0.224843093,,-1.01434633,,,,,,,,,,,0,0,-1,-1
Wikipedia,1237,536,601098,This is clearly them being just as congenial and accurate as always.'url' What is the appropriate place to report them?,1,-6,1,0,-6,4,1,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-1,,6,6,,,1,,3,,,,,,,,,,,-0.088405049,-1.048266844,0.176538475,-0.213267813,-1.381106036,1.04560583,0.103746904,,,,,,,,,,,,,,,,,,,,,,,,,-0.078376967,0.282344412,-0.397220426,,1.191194032,0.144061168,,,-0.164770511,,0.364085906,,,,,,,,,,,0,0,-1,-1
Wikipedia,1238,537,607129,"Actually, that's again a misromanization.  Would you ''please'' stop this insanity?",-11,-10,0,-5,-9,-8,-3,,,,,,,,,,,,,,,,,,,,,,,,,-9,-10,3,,-11,9,,,-6,,-8,,,,,,,,,,,-1.932916414,-1.925466829,-0.215769247,-1.53051019,-2.04389516,-1.826021776,-1.318528831,,,,,,,,,,,,,,,,,,,,,,,,,-2.306614698,-2.783277967,0.63540474,,-2.427541629,0.902277844,,,-1.528418125,,-1.531258418,,,,,,,,,,,0,0,-1,-1
Wikipedia,1239,538,607362,"Email checked and responded to.  If you can't respond here, could you at least leave me a note to check my email?",-1,-4,0,0,-10,2,-2,,,,,,,,,,,,,,,,,,,,,,,,,-4,-1,-3,,-11,9,,,1,,6,,,,,,,,,,,-0.395823609,-0.609666852,-0.215769247,-0.213267813,-2.264824868,0.567001229,-0.962959897,,,,,,,,,,,,,,,,,,,,,,,,,-1.192495832,-0.94390454,-0.913533008,,-2.427541629,0.902277844,,,-0.164770511,,0.880997994,,,,,,,,,,,0,0,0,0
Wikipedia,1240,539,607523,"As to our last discussion, you said that 'url' wasn't comprehensive enough and didn't show clearly its goal. Do you have any suggesting to improve this template?",4,-5,0,1,1,-2,3,,,,,,,,,,,,,,,,,,,,,,,,,1,9,1,,-2,7,,,4,,3,,,,,,,,,,,0.372722793,-0.828966848,-0.215769247,0.050180662,0.16540192,-0.390207973,0.814884771,,,,,,,,,,,,,,,,,,,,,,,,,-0.078376967,1.099843713,0.119092157,,-0.511740396,0.39680006,,,0.419649895,,0.364085906,,,,,,,,,,,0,0,-1,-1
Wikipedia,1241,540,607779,"To be perfectly honest, I really have no idea what you're talking about.  Would it not be simpler to just ''add'' a link to the template (if that is indeed what you mean) than to create a potentially offensive and almost certain to be rapidly deleted category?",-7,-4,-4,-3,-4,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,3,-5,3,6,,,-1,,,-11,6,,,,,,,,,,,-1.318079292,-0.609666852,-1.785000132,-1.003613239,-0.93924662,-0.390207973,-0.962959897,,,,,,,,,,,,,,,,,,,,,,,,,0.367270579,-1.761403841,0.63540474,0.271892231,,,-0.876222584,,,-1.605360829,0.880997994,,,,,,,,,,,0,0,-1,-1
Wikipedia,1242,541,608897,"This redirect isn't working because the admin who locked the page slapped a template onto it, causing this link to become mundane. Can you fix this puzzling circumstance?",3,-2,-4,0,6,3,-2,,,,,,,,,,,,,,,,,,,,,,,,,-1,4,0,0,,,0,,,-3,-8,,,,,,,,,,,0.219013512,-0.171066859,-1.785000132,-0.213267813,1.270050461,0.80630353,-0.962959897,,,,,,,,,,,,,,,,,,,,,,,,,-0.524024513,0.077969587,-0.139064134,-1.319477004,,,-0.66321306,,,-0.379155573,-1.531258418,,,,,,,,,,,0,0,-1,-1
Wikipedia,1243,542,609730,"url' and 'url' are both accounts which have vandalised the article, and both have been created solely for vandalism. I believe they're one and the same; do you know an admin that can take action?",6,-2,0,0,2,-3,1,,,,,,,,,,,,,,,,,,,,,,,,,3,4,-4,-1,,,6,,,-5,0,,,,,,,,,,,0.680141354,-0.171066859,-0.215769247,-0.213267813,0.386331629,-0.629510273,0.103746904,,,,,,,,,,,,,,,,,,,,,,,,,0.367270579,0.077969587,-1.1716893,-1.58470521,,,0.614844085,,,-0.685706887,-0.152826183,,,,,,,,,,,0,0,-1,-1
Wikipedia,1244,543,609847,Can you look at this page 'url' and tell me what you think. It has the vandal picture but wasn't edited today?,5,4,-2,0,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,3,,,11,,,4,-7,,,,,,,,,,,0.526432073,1.144733118,-1.000384689,-0.213267813,0.386331629,1.04560583,0.103746904,,,,,,,,,,,,,,,,,,,,,,,,,-0.078376967,-0.126405239,0.119092157,-0.523792387,,,1.679891705,,,0.693774027,-1.358954389,,,,,,,,,,,0,0,-1,-1
Wikipedia,1245,544,611731,"Can I use a manga image colored by myself? There won't be any problems with the lisense, right?",7,0,1,0,0,-2,1,,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,2,,,3,,,8,7,,,,,,,,,,,0.833850634,0.267533133,0.176538475,-0.213267813,-0.055527788,-0.390207973,0.103746904,,,,,,,,,,,,,,,,,,,,,,,,,-0.078376967,0.282344412,0.119092157,-0.789020592,,,-0.024184487,,,1.306876655,1.053302024,,,,,,,,,,,0,0,-1,-1
Wikipedia,1246,545,615525,"I'm sorry, but I don't see how my edit makes it harder to find the book. Could you please explain?",-1,-2,1,2,4,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,9,13,,,5,,,-2,7,,,,,,,,,,,-0.395823609,-0.171066859,0.176538475,0.313629137,0.828191045,-0.150905672,0.103746904,,,,,,,,,,,,,,,,,,,,,,,,,-0.30120074,-0.535154889,2.184342489,2.128489673,,,0.401834561,,,-0.225879916,1.053302024,,,,,,,,,,,0,0,-1,-1
Wikipedia,1247,546,618622,"Okay - later tonight (I'm a bit busy right now), I'll restore them for... hm. Will three days be long enough for you to copy the information?",6,0,1,0,6,-3,0,,,,,,,,,,,,,,,,,,,,,,,,,5,5,2,-4,,,4,,,-7,7,,,,,,,,,,,0.680141354,0.267533133,0.176538475,-0.213267813,1.270050461,-0.629510273,-0.25182203,,,,,,,,,,,,,,,,,,,,,,,,,0.812918126,0.282344412,0.377248449,-2.380389828,,,0.188825037,,,-0.992258201,1.053302024,,,,,,,,,,,0,0,-1,-1
Wikipedia,1248,547,618681,"Also, how does the ""revert all edits"" function work?  Mainly, what do I put in the box for the secondary confirmation?",5,5,2,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,-5,,,4,,,2,-4,,,,,,,,,,,0.526432073,1.364033114,0.568846196,-0.213267813,-0.055527788,0.327698929,0.103746904,,,,,,,,,,,,,,,,,,,,,,,,,-0.078376967,-0.126405239,0.119092157,-2.645618034,,,0.188825037,,,0.387222713,-0.8420423,,,,,,,,,,,0,0,-1,-1
Wikipedia,1249,548,618793,"I am an administrator on this project and my task is to enforce these rules. Now, will you cooperate or will I have to block you?",-9,-9,-4,-8,-11,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,-8,-11,-2,0,,,1,,,-11,-10,,,,,,,,,,,-1.625497853,-1.706166832,-1.785000132,-2.320855616,-2.485754576,-0.390207973,-0.962959897,,,,,,,,,,,,,,,,,,,,,,,,,-2.083790925,-2.987652792,-0.655376717,-1.319477004,,,-0.450203536,,,-1.605360829,-1.875866477,,,,,,,,,,,0,0,0,0
Wikipedia,1250,549,618911,"Thanks.  Aside from rewrites and creations (which I've no mind for), anything in particular you see that I should focus on, or is it going okay?",11,8,2,1,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,7,7,3,8,,,4,,,0,5,,,,,,,,,,,1.448687756,2.021933103,0.568846196,0.050180662,1.049120753,0.567001229,0.103746904,,,,,,,,,,,,,,,,,,,,,,,,,1.258565672,0.691094062,0.63540474,0.802348643,,,0.188825037,,,0.080671398,0.708693965,,,,,,,,,,,0,0,-1,-1
Wikipedia,1251,550,618990,Reading the guideline again: ''The name of each article (a link to the articles is recommended as well) in which fair use is claimed for the item''. Where does that say I '''need''' a link to the article?,3,-4,1,-4,,4,-1,,,,,,,,,,,,,,,,,,,,,,,,,0,-8,-4,-1,,,0,,,1,-9,,,,,,,,,,,0.219013512,-0.609666852,0.176538475,-1.267061715,,1.04560583,-0.607390963,,,,,,,,,,,,,,,,,,,,,,,,,-0.30120074,-2.374528317,-1.1716893,-1.58470521,,,-0.66321306,,,0.233947056,-1.703562448,,,,,,,,,,,0,0,1,1
Wikipedia,1252,551,619200,I would specifically appreciate an outside view at the thread 'url'.  What do you feel is the appropriate action?,7,-2,0,0,2,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,11,8,1,12,,,3,,,13,7,,,,,,,,,,,0.833850634,-0.171066859,-0.215769247,-0.213267813,0.386331629,-0.390207973,-0.962959897,,,,,,,,,,,,,,,,,,,,,,,,,2.149860764,0.895468888,0.119092157,1.863261467,,,-0.024184487,,,2.07325494,1.053302024,,,,,,,,,,,1,1,1,1
Wikipedia,1253,552,619638,"Thank you for coming in, reading what is there, and saying what I mean in terms better than what I'm using.  What is the next step - doing an official call for opinions?",11,-8,1,1,7,-3,2,,,,,,,,,,,,,,,,,,,,,,,,,2,-10,1,13,,,9,,,9,7,,,,,,,,,,,1.448687756,-1.486866836,0.176538475,0.050180662,1.490980169,-0.629510273,0.459315837,,,,,,,,,,,,,,,,,,,,,,,,,0.144446806,-2.783277967,0.119092157,2.128489673,,,1.253872657,,,1.460152312,1.053302024,,,,,,,,,,,0,0,-1,-1
Wikipedia,1254,553,619890,I don't see the vandalism. Could you show me where it is?,8,0,0,1,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,7,1,,,1,,,3,6,,,,,,,,,,,0.987559915,0.267533133,-0.215769247,0.050180662,0.607261337,1.04560583,0.103746904,,,,,,,,,,,,,,,,,,,,,,,,,-0.078376967,-0.535154889,1.668029906,-1.054248798,,,-0.450203536,,,0.54049837,0.880997994,,,,,,,,,,,0,0,-1,-1
Wikipedia,1255,554,619977,"Yeah, and it will still have been the third to pass the full bit string tests, instead of just the byte tests. :)   What's the significance of 2042?",8,,2,1,10,-3,1,,,,,,,,,,,,,,,,,,,,,,,,,,3,-1,10,,,-4,,,,4,,,,,,,,,,,0.987559915,,0.568846196,0.050180662,2.153769293,-0.629510273,0.103746904,,,,,,,,,,,,,,,,,,,,,,,,,,-0.126405239,-0.397220426,1.332805055,,,-1.515251156,,,,0.536389935,,,,,,,,,,,0,0,-1,-1
Wikipedia,1256,555,620208,I thought I'd asked you nicely on 'url' not to make further attempts at getting your point into the article without trying to find consensus. Could you please address my points on the talkpage before having further tries in the article itself?,-8,-9,0,-1,-4,-3,-1,,,,,,,,,,,,,,,,,,,,,,,,,2,-7,6,8,-2,6,,11,,,7,,,,,,,,,,,-1.471788573,-1.706166832,-0.215769247,-0.476716289,-0.93924662,-0.629510273,-0.607390963,,,,,,,,,,,,,,,,,,,,,,,,,0.144446806,-2.170153491,1.409873615,0.802348643,-0.511740396,0.144061168,,2.250576037,,,1.053302024,,,,,,,,,,,1,1,1,1
Wikipedia,1257,556,620410,"Thank you for that, I was having a problem with diffs and the explanation didn't make sense to me. This is the first I have had to do, what is the procedure?",9,0,1,1,2,-4,4,,,,,,,,,,,,,,,,,,,,,,,,,4,9,1,7,10,2,,-2,,,1,,,,,,,,,,,1.141269195,0.267533133,0.176538475,0.050180662,0.386331629,-0.868812574,1.170453704,,,,,,,,,,,,,,,,,,,,,,,,,0.590094353,1.099843713,0.119092157,0.537120437,2.042661246,-0.866894399,,-0.392035826,,,0.019477847,,,,,,,,,,,0,0,0,0
Wikipedia,1258,557,620909,"Great Article RaveenS, Do u want me to add this to the template (Sri Lankan Conflict)? I think it should be included in the ''see also'' section what do you suggest?",2,5,1,3,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,3,10,2,10,10,2,,-1,,,6,,,,,,,,,,,0.065304232,1.364033114,0.176538475,0.577077613,0.828191045,1.04560583,0.459315837,,,,,,,,,,,,,,,,,,,,,,,,,0.367270579,1.304218538,0.377248449,1.332805055,2.042661246,-0.866894399,,-0.18875799,,,0.880997994,,,,,,,,,,,0,0,0,0
