Num,Id,Request#,Label1,Label2,Label3
966,625272,""Provocations"? How is it provoking to suggest to an American-expat that calling people in Taiwan "Taiwanese" is not controversial?""Provocations"? How is it provoking to suggest to an American-expat that calling people in Taiwan "Taiwanese" is not controversial?""rovocations"? How is it provoking to suggest to an American-expat that calling people in Taiwan "Taiwanese" is not co""ovocations"? How is it provoking to suggest to an American-expat that calling people in Taiwan "Taiwanese""vocations"? How is it provoking to suggest to an American-expat that calling people in Taiwan ""ocations"? How is it provoking to suggest to an American-expat that calling people i""cations"? How is it provoking to suggest to an American-expat that calling ""ations"? How is it provoking to suggest to an American-expat that c""tions"? How is it provoking to suggest to an American-expat ""ions"? How is it provoking to suggest to an American-e""ons"? How is it provoking to suggest to an Americ""ns"? How is it provoking to suggest to an Ame""s"? How is it provoking to suggest to an A"""? How is it provoking to suggest to an ""? How is it provoking to suggest to an ",0,1,1
967,612461,"I've just noticed I wrote "It's possibly the most ''possible'' incident in his life" for "possibly the most ''important''", so I may be more caught in the toils of flu than I thought. Check I haven't done anything stupid, and smooth out the text?""'ve just noticed I wrote "It's possibly the most ''possible'' incident in his life" for "possibly the most ''important''", so I may be more caught in the toils of flu than I thought. Check I haven't done anything stupid""ve just noticed I wrote "It's possibly the most ''possible'' incident in his life" for "possibly the most ''important''", so I may be more caught in the toils of flu than I thought. Check I hav""e just noticed I wrote "It's possibly the most ''possible'' incident in his life" for "possibly the most ''important''", so I may be more caught in the toils of flu tha"" just noticed I wrote "It's possibly the most ''possible'' incident in his life" for "possibly the most ''important''", so I may be more caught ""just noticed I wrote "It's possibly the most ''possible'' incident in his life" for "possibly the most ''important''", so""ust noticed I wrote "It's possibly the most ''possible'' incident in his life" for "possibly the mo""st noticed I wrote "It's possibly the most ''possible'' incident in his life" ""t noticed I wrote "It's possibly the most ''possible'' inc"" noticed I wrote "It's possibly the mos""noticed I wrote "It's""otic",1,1,0
968,239991,"I have already read this - thank you very much for this kind gesture, dear friend. What's up with you?",0,1,0
969,475889,You lost me J. I did the edits because I remember you telling me that repeating things that are already in the wiki-link is unneeded and/or redundant. Do you not recall that instance?,0,0,0
970,286628,"I know you moved the section about the theme park because someone complained it did not belong in 'fandom', but i'm not convinced that was correct. exactly what sort of people go to such a place if not fans?",1,1,0
971,59714,"(according to my talk page) that we are going to loose the image of <url> that I just added over a copyright issue. I have not had luck finding a free one, perhaps you can do better?",0,0,0
972,387212,"Dude, what's going on? Why are you leaving?",0,0,0
973,290781,"Hi, I was looking through <url> and noticed that the Gaza article has been on hold for over five weeks. There doesn't seem to have been much discussion on the talk page in April, so what's the status of the article?",1,0,0
974,546077,"I've nominated a biology-type article, <url>, at <url>. Would you be interested in reviewing it?",0,0,0
975,348604,I can assist you with your sockpuppet report against him. :) Will you like me to just fill it out for you?,0,0,0
976,200951,<url> seems to attract a good bit of vandalism for some reason. Do you think there's anything else that could be done to quash that?,0,1,0
977,232916,"Hi. Wouldn't you say that creating a <url> instead of just "in Europe", and functioning as a subcategory of <url>, would have been a better solution?""i. Wouldn't you say that creating a <url> instead of just "in Europe", and functioning as"". Wouldn't you say that creati",1,0,0
978,622092,"You seemed, to me, to be addressing all of us who were opposed to your merger. Do you know a different meaning for "oddwater" other than "urine"?""ou seemed, to me, to be addre",0,0,0
979,625709,I asked you a question. Be educated and please respond: What does <url> has to do with <url>?,0,0,0
980,486419,"By "this project" I mean Wikipedia. Do you share the values of civility and consensus?""y "this project" I mean Wikipedia. Do you share the values of civility and consens"" "this project" I mean Wikipedia. Do you share the values of civility and conse"""this project" I mean Wikipedia. Do you share the values of civility and cons""this project" I mean Wikipedia. Do you share the values of civility and cons""his project" I mean Wikipedia. Do you share the values of civil""is project" I mean Wikipedia. Do you share the valu""s project" I mean Wikipedia. Do you shar"" project" I mean Wikipedia. Do""project" I mean Wikip""roject" I mea""oject"""",0,1,0
981,137337,"Eeeeerrrrr... Could you type a little slower, I am having trouble with the above!?",0,1,0
982,620330,"Well, don't everyone talk all at once now. :) Any suggestions for the article ?",1,0,1
983,625242,"Sure thing, and thank you for noticing! Is the colour better now?",0,0,0
984,624962,experence suggests that most of the time it is an extreamly good criteria but in this case I've put the links back. Which morris side are you with?,1,0,0
985,623579,"thanks for your input, it was such a pleasure interacting with you, now that the overlapping projects assessment are done, we need never interact again. projects opting out of policy, how charming, some projects are more equal than others, can i take a vote on SI project opting out of copyright vios?",0,0,0
986,555194,"Okay, I asked for help at <url>, was directed to <url>. What do you want to do?",1,1,1
987,332646,"I've removed my remark. But if somebody puts words in another's mouth, and that second person states that is not what he meant, and the first person responds that no, that ''is'' what the second person meant, well, wouldn't you say that's a little weird?",0,1,0
988,225630,"I've been "busy" (all day today in Death Valley admiring the spring bloom), and I would like to get at least partial buyin from HG if possible. Not a big hurry to rename, right?""'ve been "busy" (all day today in Death Valley admiring the spring bloom), and I would like to get at least partial buyin from HG if possible. Not a big hurry to rena""ve been "busy" (all day today in Death Valley admiring the spring bloom), and I would like to get at least partial buyin from HG if possible. Not a big hurr""e been "busy" (all day today in Death Valley admiring the spring bloom), and I would like to get at least partial buyin from HG if possible. Not a "" been "busy" (all day today in Death Valley admiring the spring bloom), and I would like to get at least partial buyin from HG if possible.""been "busy" (all day today in Death Valley admiring the spring bloom), and I would like to get at least partial buyin from HG if pos""een "busy" (all day today in Death Valley admiring the spring bloom), and I would like to get at least partial buyin from HG i""en "busy" (all day today in Death Valley admiring the spring bloom), and I would like to get at least partial buyin from ""n "busy" (all day today in Death Valley admiring the spring bloom), and I would like to get at least partial buyin fr"" "busy" (all day today in Death Valley admiring the spring bloom), and I would like to get at least partial buyin """busy" (all day today in Death Valley admiring the spring bloom), and I would like to get at least partial buyin""busy" (all day today in Death Valley admiring the spring bloom), and I would like to get at least partial buyin""usy" (all day today in Death Valley admiring the spring bloom), and I would like to get at least partial b""sy" (all day today in Death Valley admiring the spring bloom), and I would like to get at least partia""y" (all day today in Death Valley admiring the spring bloom), and I would like to get at least part""" (all day today in Death Valley admiring the spring bloom), and I would like to get at least par"" (all day today in Death Valley admiring the spring bloom), and I would like to get at least par",0,0,0
