Num,Id,Request#,EN_1,EN_2,EN_3,EN_4,EN_5,EN_6,EN_7,EN_8,EN_9,EN_10,EN_11,EN_12,EN_13,EN_14,EN_15,EN_16,EN_17,EN_18,EN_19,EN_20,EN_21,EN_22,EN_23,EN_24,EN_25,EN_26,EN_27,EN_28,EN_29,EN_30,EN_31,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11,CH_12,CH_13,CH_14,CH_15,CH_16,CH_17,CH_18,CH_19,CH_20,CH_21,CH_22,CH_23,EN_10,EN_20,EN_30,EN_40,EN_50,EN_60,EN_70,EN_80,EN_90,EN_100,EN_110,EN_120,EN_130,EN_140,EN_150,EN_160,EN_170,EN_180,EN_190,EN_200,EN_210,EN_220,EN_230,EN_240,EN_250,EN_260,EN_270,EN_280,EN_290,EN_300,EN_310,EN_320,EN_330,EN_340,EN_350,CH_10,CH_20,CH_30,CH_40,CH_50,CH_60,CH_70,CH_80,CH_90,CH_100,CH_110,CH_120,CH_130,CH_140,CH_150,CH_160,CH_170,CH_180,CH_190,CH_200,CH_210,CH_220,CH_230,CH_240,CH_250,CH_260,CH_270,CH_280,CH_290,CH_300,CH_310,CH_320,CH_330,EN100,EN200,EN300,EN400,EN500,EN600,EN700,EN800,EN900,EN1000,EN1100,EN1200,EN1300,EN1400,EN1500,EN1600,EN1700,EN1800,EN1900,EN2000,EN2100,EN2200,EN2300,EN2400,CH100,CH200,CH300,CH400,CH500,CH600,CH700,CH800,CH900,CH1000,CH1100,CH1200,CH1300,CH1400,CH1500,CH1600,CH1700,CH1800,CH1900,CH2000,CH2100,CH2200,CH2300,CH2400,CH2500,CH2600,CH2700
894,483364,<person> is apparently caught up in that rangeblock. Can you help him out?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,1,,,,,-3,,,1,,,,2,,,,,,,,5,,-3,,,2,,,,,,,,6,,,,1,,,-2,,-2,,-2
895,570742,"Yeah, but playtime is over. Find some articles to edit, yes?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3,,-9,,,-5,,,,,-3,,,-7,,,,-3,,,,,,,,-3,,-2,,,-2,,,,,,,,-6,,,,-1,,,-3,,0,,-5
896,622206,"A follow-up question: How far away from the true ridge does the watershed extend, using your looser definition? Is it the entire hillside entire you enter a channel?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,0,,,,,0,,,-1,,,,1,,,,,,,,-3,,0,,,0,,,,,,,,,,,,1,,,0,,0,,0
897,330322,"Thank you so much! I hope it's allright if I move it to my front page, at least when the talk has to be archived?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,7,,,9,,,,,3,,,4,,,,7,,,,,,,,9,,6,,,4,,,,,,,,6,,,,1,,,5,,6,,12
898,288077,"I was at the library today looking through the back issues of ''Mojo'' and found a career-spanning Chili Peppers article from 2004. I read most of it, but I can go back next week and cite from it. Is there anything you want me to look for?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,5,,,2,,,,,9,,,0,,,,5,,,,,,,,7,,6,,,1,,,,,,,,0,,,,6,,,3,,3,,4
899,606749,Made a bunch of changes to the <url> article. What do you think?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,5,,,0,,,,,3,,,0,,,,1,,,,,,,,-1,,3,,,2,,,,,,,,0,,,,0,,,-1,,0,,0
900,588119,I have done every thing you have asked and I have attempted to gain a better understanding of how to do this in the future. Please tell me exactly what I can do to prove my ownership?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,-3,,,-1,,,,,0,,,1,,,,-1,,,,,,,,9,,-1,,,1,,,,,,,,2,,,,1,,,0,,-1,,-6
901,104306,"thanks for working on that. but... what is the difference between what you added to the intro, and what was already written below?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,-7,,,-2,,,,-3,,,,,,4,,,,,,4,,0,,,,,,,2,,,,12,,,-3,,,,9,,,,,,,-4,-9
902,331208,Indeed... The trolls just keep coming. Are you aware of content of the <url>?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,2,,,0,,,,-1,,,,,,2,,,,,,-1,,0,,,,,,,3,,,,11,,,-1,,,,0,,,,,,,0,-8
903,99431,Noooo! Can I ask why you think you've lost the enthusiasm?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,4,,,2,,,,2,,,,,,7,,,,,,-8,,0,,,,,,,-1,,,,9,,,-3,,,,-9,,,,,,,6,-12
904,549002,The other possibility is that it's just fringe history. I'll take a look over the few resources relating to ''Texas'' that I have and see whether that is the case?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,5,,,0,,,,3,,,,,,4,,,,,,8,,6,,,,,,,1,,,,11,,,0,,,,0,,,,,,,2,3
905,184927,"I have, and they have not responded in one week. How long should I give it?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,-2,,,1,,,,3,,,,,,2,,,,,,5,,0,,,,,,,1,,,,12,,,0,,,,,,,,,,,0,-1
906,462901,"I note also that so far you seem to be the sole editor who favors deletion, while several have favored retention of the article, possibly with editing. Could it be that your view does not command consensus?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,-6,,,-4,,,,-4,,,,,,4,,,,,,1,,4,,,,,,,3,,,,10,,,3,,,,6,,,,,,,1,3
907,476114,Have a look at the edit to <url>. Is this page even a dab?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,-2,,,-1,,,,-1,,,,,,1,,,,,,-4,,0,,,,,,,0,,,,10,,,-3,,,,-9,,,,,,,0,
908,624873,"Sorry, no admin powers. If serious bring to the admin noticeboard?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,4,,,-1,,,,-1,,,,,,1,,,,,,4,,-2,,,,,,,0,,,,7,,,-5,,,,-12,,,,,,,-1,-2
909,137,"I think there are enough clues ;-) Seriously, it could be '''Engine Arm Canal''', if you wish. Is there pedestrian access from a nearby street, or only along the towpath?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,4,,,,7,,,,,,-7,,,,,,7,,,,,,,,,1,,,,10,,,-2,,,,-9,,,,,,,-3,4
910,470794,"I'm also confused as to why the <url> article is linked to the PNG file, but that that file is ""not there"", but seems to redirect in some way to the SVG file. Has the PNG file been changed to SVG and the link from the article not changed?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,2,,,-1,,,,6,,,,,,1,,,,,,5,,0,,,,,,,2,,,,11,,,3,,,,0,,,,,,,0,0
911,52489,It's amazing how selective our memory can be. How's the project going along?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,,0,,,,,,0,,4,,,,,-8,,3,1,,,,6,,,,10,,,,,3,,,,,,,,,,,3,0
912,620432,How are these inconsistent with the traditional account of the origins of the Torah involving redactions as late as Ezra? Why do we need bizarre hypotheses about documents being interwoven that are contrary to all known examples of how books are written?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12,,5,,,,,,-7,,-1,,,,,-2,,-3,-1,,,,,,,,,,,,,6,,,,,0,,,,,,-7,-10
913,596859,"See <url>. I've made them, can you help fill them out and place them in the articles?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,-7,,,,,,0,,2,,,,,1,,0,-2,,,,0,,,,8,,,,,0,,,,,3,,,,,,1,-6
914,624652,I'm also having to use your link. Perhaps we should change the main page link to use the megaupload until we know that the main website is up?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,4,,,,,,3,,0,,,,,5,,2,2,,,,0,,,,1,,,,,7,,,,,3,,,,,,4,3
915,485158,"Hey there, just curious if the changes made to the GA Nomination for Dan Brouthers were sufficient for pass. If not ready for pass, anything else I can do to expedite the process?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,-5,,,,,,7,,1,,,,,12,,4,-2,,,,12,,,,7,,,,,0,,,,,2,,,,,,5,12
916,32678,"That's basically what our members have said, not necessarily my opinion. Anything I miss?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9,,-5,,,,,,-3,,0,,,,,-2,,-2,-4,,,,0,,,,3,,,,,0,,,,,0,,,,,,3,2
917,138706,Thank you very much for fixing the broken references in <url> and related articles. Are you planning to fix them in <url> as well?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,9,,,,,,6,,5,,,,,12,,6,10,,,,-5,,,,12,,,,,3,,,,,8,,,,,,4,-3
918,20669,"I am puzzled that you just deleted the file 'harry potter stamps'. This file seems to have existed for two years without deletion, so perhaps you could explain the grounds for speedy deletion?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10,,4,,,,,,-8,,-8,,,,,-6,,-2,7,,,,-11,,,,-3,,,,,6,,,,,2,,,,,,0,3
919,416937,Still doing vandalism reverts by hand I see. Need any help?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11,,-4,,,,,,-11,,-8,,,,,8,,3,-3,,,,-3,,,,7,,,,,0,,,,,1,,,,,,3,0
920,560988,"Page has been locked - as the only real place to report issues the government experiences is on the Prime Minister of the time's page, I find it quite simply a 'whitewash' to have the AWB/cole enquiry section on his page, there since it happened, removed a few months before the election. Your views?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,9,,,,,,-1,,-2,,,,,2,,,-1,,,,0,,,,2,,,,,0,,,,,-2,,,,,,1,0
921,481612,See my answer in <url>. Is there some problem?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,,,-2,-7,,,,,-3,,,-4,,,,,-2,,,,,,-3,,-2,-2,,,-3,,,,,,,,-1,,-5,,,,-6,,,0,,,-7
922,463412,I added a clarifying sentence to my user page <url>. Do you think it distills the essence?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,-2,,,,,4,,,12,,,,,4,,,,,,0,,8,0,,,0,,,,,,,,0,,0,,,,11,,,0,,,-1
923,625145,"Unfortunately I think <url> may also add that material; I am not familiar with Citizendum, though, but I will look at it. If Citizendum has the same policies regarding primary, secondary, and tertiary sources, then why not criticize both Wikipedia and Citizendum?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,0,,,,,2,,,0,,,,,3,,,,,,5,,6,2,,,-1,,,,,,,,5,,-4,,,,12,,,0,,,-5
924,425115,"I'd be glad to help, if you like. How should we divide it, by section or by criteria?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,6,3,,,,,3,,,9,,,,,6,,,,,,10,,8,7,,,1,,,,,,,,0,,2,,,,12,,,3,,,8
925,525844,"I cannot open the BBC link, it was <url>. What if '''E'''arth and '''M'''oon, if upper case first letter, should the word ""the"" be added?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,2,,,,,,0,,-1,0,,,-1,,,,,,,,0,,0,,,,5,,,1,,,0
926,20199,Well I came to the same conclusion as <name> Perhaps a trip to the talk page is in order?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,-1,0,,,,,-1,,,-2,,,,,-6,,,,,,,,0,4,,,0,,,,,,,,-1,,-2,,,,2,,,0,,,0
927,611882,I am confused as to <url> where it claism you moved it from <url> and it is currently added to <url>. The Request for Commentn had been previously closed as allow?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,4,-1,,,,,,,,-5,,,,,0,,,,,,1,,-2,0,,,-1,,,,,,,,3,,,,,,3,,,,,,-3
928,624518,"Thanks, I've PNG-ised these, and they look quite a lot better (to me, anyway!) &mdash; ""cbc decryption.png"" was missing; I don't suppose that's easily available, for completeness?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,9,1,,,,,2,,,11,,,,,1,,,,,,4,,6,9,,,-3,,,,,,,,-1,,6,,,,11,,,2,,,7
929,628764,Sigh. Was this renewed attack necessary now?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,1,0,,,,,-1,,,-10,,,,,-4,,,,,,-2,,-1,0,,,-3,,,,,,,,-2,,-5,,,,-6,,,-3,,,-9
930,211903,"I managed to find full squads for the <url> - among others - but I'm finding one of the players hard to identify. Do you know who Mura is, on Marseille's bench?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,1,2,,,,,0,,,8,,,,,1,,,,,,0,,9,0,,,0,,,,,,,,3,,6,,,,10,,,0,,,-3
931,189345,Same with the vandal over at <url>. I don't think enough people watch that page to get a consensus on protecting that page--what can be done in the meantime?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,1,,,,,,,,5,,,2,,,,,0,,,,,-2,,,,0,,,12,1,,,,4,,,,0,,,,,,-2
932,436627,"I'm new. Is the Editing User Talk section the right place to see if an article (not mine) can be rated ""Feature Listed"" or ""Feature Article""?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,0,4,,,-1,,,,,4,,,1,,,,,0,,,,,-1,,,,-1,,,9,2,,,,1,,,,2,,,,,,-2
933,398548,"Sorry, I will check into this next week. Have you preserved UTF-8 (see comments on top of the wikEd code)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,4,9,,,0,,,,,3,,,0,,,,,4,,,,,2,,,,1,,,11,3,,,,9,,,,0,,,,,,0
934,349991,"In any case <url> should have just been me saying ""hey, could use some help"" and maybe one or two short replies of ""sounds good, I'll help"" or ""make sure you do XYZ"", but instead TT2011 again tried to turn it into another discussion. Can we collapse it to save bulk?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3,,,,,3,-10,,,,,,,,-8,,,1,,,,,-1,,,,,0,,,,2,,,9,1,,,,-1,,,,1,,,,,,-1
935,52743,That should be good now. Except isn't it el-Senussi not El Senussi?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,4,3,,,4,,,,,2,,,5,,,,,-1,,,,,1,,,,1,,,12,5,,,,5,,,,0,,,,,,-3
936,40293,"Hi <name>, thanks for adding a source to the timetable as a reference for the destinations served. But how do you know that Sharjah and Istanbul are operated as charter flights?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,0,,,2,,,,,0,,,1,,,,,1,,,,,-2,,,,1,,,11,3,,,,-2,,,,1,,,,,,-3
937,555924,I think <url> will require checkuser intervention. How do I relist it?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,,,0,,,,,0,,,0,,,,,0,,,,,0,,,,2,,,11,2,,,,6,,,,0,,,,,,-3
938,387090,"Thanks for your participation. Just out of curiosity, is a site preference for color over black and white explicitly indicated on some guideine or policy page?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,5,3,,,6,,,,,3,,,2,,,,,3,,,,,3,,,,3,,,12,7,,,,10,,,,2,,,,,,7
939,325029,"Sorry, another issue has taken my attention, and I don't think I can get to this task. Since you are running AWB, and have thought through how to do the regexes, is there a reason you can't make the heading change yourself?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,,,,,-1,-6,,,-8,,,,,-5,,,-1,,,,,-2,,,,,-5,,,,1,,,12,3,,,,6,,,,3,,,,,,-12
940,630266,"I'm pretty sure I didn't violate 3RR unless there's another revert I'm missing. Does replacing the ""/"" in <tt><ref name=missingref /></tt> when replacing a deleted reference count as a revert?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,-8,,,,,,,,-3,,,3,,,,,-1,,,,,-2,,,,0,,,12,0,,,,-5,,,,0,,,,,,-6
941,221864,I'll take a look. Can you give me an example?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,5,,,-1,,,0,,,,,,,8,,,0,,0,,,,,1,,,,,,,2,,,7,,,8,,1,,,-7
942,627287,"<url> - You made a bold edit, I reverted and now we discuss. Is there a reason why the Wikipedia editor generated filmography should be deleted and replaced by a link to an outside site?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,,,-2,,,,,0,,,0,,,-5,,,,,,,-6,,,5,,-1,,,,,1,,,,,,,-2,,,-6,,,0,,0,,,-12
943,2943,In the summer (June-July) I am going to work on the ''Messiah'' article. Would you like to be in on this?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,3,,,,,-6,,,1,,,4,,,,,,,12,,,4,,5,,,,,2,,,,,,,3,,,3,,,4,,3,,,10
944,626372,I see you added a <person> licence to the image but I don't see any evidence from the source provided that this licence is proper to the image. Where do you see that this is the correct copyright licence for the image?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,-1,,,,,8,,,-1,,,-6,,,,,,,-6,,,-2,,-3,,,,,0,,,,,,,-1,,,0,,,0,,0,,,1
945,296600,I had some problems updating images in the <url> Featured Article candidates. The images are uploaded both on Wikipedia and on Wikimedia Commons under the same name ... how do I get the links on the page to connect to the Wikimedia images rather than the Wikipedia ones?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,2,,,,,-2,,,0,,,5,,,,,,,12,,,1,,2,,,,,0,,,,,,,0,,,0,,,2,,0,,,-3
946,562572,"Did make me smile....a dreamtime legend of a tiger in WA of all places. Seems a long way to walk, even when there was a land bridge ?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,3,,,,,-4,,,0,,,5,,,,,,,,,,0,,-2,,,,,0,,,,,,,,,,-3,,,4,,0,,,0
947,480243,I'm finding that I'm not able to access any of the DPL-related pages on the Toolserveru2013I get an error message or a blank pageu2013but somehow the Dab Challenge results are still being updated by your bot. Do you know what's going on?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,,,0,,,0,,,0,,,,,,,12,,,-2,,-2,,,,,1,,,,,,,0,,,-4,,,3,,0,,,-5
